annotation_id,gtdb_version,gene_id,genome_id,pfam,start,stop,length,e_value,interpro_accession,interpro_description
213009762,207,NZ_MVAR01000022.1_15,GCF_001999325.1,PF12288,194,569,937,0.0,IPR020990,Carboxysome assembly protein
213009763,207,NZ_MVAR01000022.1_15,GCF_001999325.1,PF12288,404,745,937,0.0,IPR020990,Carboxysome assembly protein
213070893,207,NZ_MVBK01000042.1_31,GCF_002000365.1,PF12288,624,794,983,0.0,IPR020990,Carboxysome assembly protein
213070894,207,NZ_MVBK01000042.1_31,GCF_002000365.1,PF12288,245,621,983,0.0,IPR020990,Carboxysome assembly protein
211653676,207,NZ_MWOR01000170.1_9,GCF_002025865.1,PF12288,159,582,764,0.0,IPR020990,Carboxysome assembly protein
211653677,207,NZ_MWOR01000170.1_9,GCF_002025865.1,PF12288,622,715,764,3.3e-05,IPR020990,Carboxysome assembly protein
211655758,207,NZ_MWOO01000142.1_8,GCF_002025945.1,PF12288,616,709,758,3.3e-05,IPR020990,Carboxysome assembly protein
211655759,207,NZ_MWOO01000142.1_8,GCF_002025945.1,PF12288,153,576,758,0.0,IPR020990,Carboxysome assembly protein
211656092,207,NZ_MWOU01000114.1_10,GCF_002025975.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
211657972,207,NZ_MWOX01000030.1_1,GCF_002026005.1,PF12288,18,111,160,1.6e-06,IPR020990,Carboxysome assembly protein
211658657,207,NZ_MWOX01000008.1_1,GCF_002026005.1,PF12288,9,138,139,0.0,IPR020990,Carboxysome assembly protein
211657938,207,NZ_MWOX01000082.1_1,GCF_002026005.1,PF12288,1,184,185,0.0,IPR020990,Carboxysome assembly protein
211660734,207,NZ_MWOY01000108.1_36,GCF_002026015.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
211663033,207,NZ_MWOS01000098.1_20,GCF_002026165.1,PF12288,616,709,758,3.4e-05,IPR020990,Carboxysome assembly protein
211663032,207,NZ_MWOS01000098.1_20,GCF_002026165.1,PF12288,153,576,758,0.0,IPR020990,Carboxysome assembly protein
211685242,207,NZ_CP020046.1_1787,GCF_002028405.1,PF12288,436,547,909,4.7e-35,IPR020990,Carboxysome assembly protein
211685240,207,NZ_CP020046.1_1787,GCF_002028405.1,PF12288,187,436,909,0.0,IPR020990,Carboxysome assembly protein
211685241,207,NZ_CP020046.1_1787,GCF_002028405.1,PF12288,553,728,909,0.0,IPR020990,Carboxysome assembly protein
211697247,207,NZ_MWPQ01000039.1_155,GCF_002028545.1,PF12288,183,552,901,0.0,IPR020990,Carboxysome assembly protein
211697248,207,NZ_MWPQ01000039.1_155,GCF_002028545.1,PF12288,433,725,901,0.0,IPR020990,Carboxysome assembly protein
210494378,207,NZ_CP021138.1_620,GCF_002162035.1,PF12288,182,592,781,0.0,IPR020990,Carboxysome assembly protein
208748965,207,NZ_NQKW01000003.1_42,GCF_002252625.1,PF12288,159,586,787,0.0,IPR020990,Carboxysome assembly protein
208751915,207,NZ_NQKX01000008.1_145,GCF_002252635.1,PF12288,189,617,814,0.0,IPR020990,Carboxysome assembly protein
208754885,207,NZ_NQKZ01000005.1_27,GCF_002252665.1,PF12288,179,602,795,0.0,IPR020990,Carboxysome assembly protein
208754884,207,NZ_NQKZ01000005.1_27,GCF_002252665.1,PF12288,626,746,795,6.1e-06,IPR020990,Carboxysome assembly protein
208758690,207,NZ_NQKY01000024.1_42,GCF_002252675.1,PF12288,183,605,790,0.0,IPR020990,Carboxysome assembly protein
208758691,207,NZ_NQKY01000024.1_42,GCF_002252675.1,PF12288,629,739,790,3.3e-06,IPR020990,Carboxysome assembly protein
208760378,207,NZ_NQLA01000001.1_61,GCF_002252705.1,PF12288,210,638,821,0.0,IPR020990,Carboxysome assembly protein
207709633,207,NZ_AP018052.1_692,GCF_002356355.1,PF12288,166,589,773,0.0,IPR020990,Carboxysome assembly protein
207296104,207,NZ_BEGX01000052.1_278,GCF_002583555.1,PF12288,73,257,633,3.8e-10,IPR020990,Carboxysome assembly protein
207296103,207,NZ_BEGX01000052.1_278,GCF_002583555.1,PF12288,373,473,633,2.6e-22,IPR020990,Carboxysome assembly protein
207296102,207,NZ_BEGX01000052.1_278,GCF_002583555.1,PF12288,286,359,633,8.5e-10,IPR020990,Carboxysome assembly protein
206146800,207,NZ_PGFI01000013.1_143,GCF_002797755.1,PF12288,390,547,720,5.6e-31,IPR020990,Carboxysome assembly protein
206146801,207,NZ_PGFI01000013.1_143,GCF_002797755.1,PF12288,140,286,720,1.4e-10,IPR020990,Carboxysome assembly protein
206146802,207,NZ_PGFI01000013.1_143,GCF_002797755.1,PF12288,296,381,720,4.2e-06,IPR020990,Carboxysome assembly protein
205573738,207,NZ_CP020371.1_89,GCF_002813775.1,PF12288,186,617,819,0.0,IPR020990,Carboxysome assembly protein
205999248,207,NZ_MXAV01000036.1_29,GCF_002847505.1,PF12288,399,509,850,1.5e-36,IPR020990,Carboxysome assembly protein
205999250,207,NZ_MXAV01000036.1_29,GCF_002847505.1,PF12288,152,391,850,0.0,IPR020990,Carboxysome assembly protein
205999249,207,NZ_MXAV01000036.1_29,GCF_002847505.1,PF12288,513,616,850,2.8e-25,IPR020990,Carboxysome assembly protein
203456098,207,NZ_PVWP01000006.1_154,GCF_003003925.1,PF12288,185,607,792,0.0,IPR020990,Carboxysome assembly protein
203456097,207,NZ_PVWP01000006.1_154,GCF_003003925.1,PF12288,632,742,792,1.4e-06,IPR020990,Carboxysome assembly protein
202519506,207,NZ_PXVC01000012.1_26,GCF_003011125.1,PF12288,159,583,759,0.0,IPR020990,Carboxysome assembly protein
202523159,207,NZ_PXXO01000005.1_101,GCF_003011885.1,PF12288,179,607,792,0.0,IPR020990,Carboxysome assembly protein
202523160,207,NZ_PXXO01000005.1_101,GCF_003011885.1,PF12288,648,742,792,1.4e-05,IPR020990,Carboxysome assembly protein
202225020,207,NZ_QAOO01000009.1_35,GCF_003051105.1,PF12288,185,552,903,0.0,IPR020990,Carboxysome assembly protein
202225019,207,NZ_QAOO01000009.1_35,GCF_003051105.1,PF12288,436,725,903,0.0,IPR020990,Carboxysome assembly protein
200828743,207,NZ_QGKM01000002.1_54,GCF_003172875.1,PF12288,100,452,826,0.0,IPR020990,Carboxysome assembly protein
200828744,207,NZ_QGKM01000002.1_54,GCF_003172875.1,PF12288,348,579,826,0.0,IPR020990,Carboxysome assembly protein
199992325,207,NZ_CP027663.1_2027,GCF_003184265.1,PF12288,507,611,840,7.000000000000001e-23,IPR020990,Carboxysome assembly protein
199992324,207,NZ_CP027663.1_2027,GCF_003184265.1,PF12288,146,500,840,0.0,IPR020990,Carboxysome assembly protein
200044643,207,NZ_QICQ01000002.1_82,GCF_003201195.1,PF12288,425,717,899,0.0,IPR020990,Carboxysome assembly protein
200044642,207,NZ_QICQ01000002.1_82,GCF_003201195.1,PF12288,170,540,899,0.0,IPR020990,Carboxysome assembly protein
200317350,207,NZ_QJUE01000002.1_296,GCF_003208055.1,PF12288,185,611,795,0.0,IPR020990,Carboxysome assembly protein
200317349,207,NZ_QJUE01000002.1_296,GCF_003208055.1,PF12288,638,743,795,1.7e-05,IPR020990,Carboxysome assembly protein
199131780,207,NZ_QLTE01000004.1_28,GCF_003268955.1,PF12288,436,725,904,0.0,IPR020990,Carboxysome assembly protein
199131779,207,NZ_QLTE01000004.1_28,GCF_003268955.1,PF12288,183,552,904,0.0,IPR020990,Carboxysome assembly protein
198797817,207,NZ_PSYR01000002.1_292,GCF_003333315.1,PF12288,507,611,840,1.2e-22,IPR020990,Carboxysome assembly protein
198797818,207,NZ_PSYR01000002.1_292,GCF_003333315.1,PF12288,146,500,840,0.0,IPR020990,Carboxysome assembly protein
198881370,207,NZ_QMDI01000006.1_5,GCF_003336755.1,PF12288,92,229,675,4.6e-13,IPR020990,Carboxysome assembly protein
198881367,207,NZ_QMDI01000006.1_5,GCF_003336755.1,PF12288,404,504,675,3.5e-20,IPR020990,Carboxysome assembly protein
198881368,207,NZ_QMDI01000006.1_5,GCF_003336755.1,PF12288,334,407,675,1.3e-13,IPR020990,Carboxysome assembly protein
198881369,207,NZ_QMDI01000006.1_5,GCF_003336755.1,PF12288,236,326,675,2.5e-09,IPR020990,Carboxysome assembly protein
127546077,207,NZ_RIZI01000188.1_5,GCF_003721225.1,PF12288,137,527,717,0.0,IPR020990,Carboxysome assembly protein
126199620,207,NZ_BGOW01000085.1_5,GCF_003851125.1,PF12288,166,585,776,0.0,IPR020990,Carboxysome assembly protein
126546842,207,NZ_BHGL01000028.1_137,GCF_003864975.1,PF12288,180,599,788,0.0,IPR020990,Carboxysome assembly protein
125723547,207,NZ_QZMT01000004.1_217,GCF_003932495.1,PF12288,209,568,928,0.0,IPR020990,Carboxysome assembly protein
125723548,207,NZ_QZMT01000004.1_217,GCF_003932495.1,PF12288,466,703,928,0.0,IPR020990,Carboxysome assembly protein
125723582,207,NZ_QZMU01000001.1_1204,GCF_003932505.1,PF12288,170,591,775,0.0,IPR020990,Carboxysome assembly protein
125427442,207,NZ_AP018795.1_2484,GCF_003966655.1,PF12288,24,443,632,0.0,IPR020990,Carboxysome assembly protein
127688621,207,NZ_AP018725.1_526,GCF_003967195.1,PF12288,195,617,803,0.0,IPR020990,Carboxysome assembly protein
127691566,207,NZ_AP018721.1_2161,GCF_003967275.1,PF12288,109,463,778,0.0,IPR020990,Carboxysome assembly protein
127691565,207,NZ_AP018721.1_2161,GCF_003967275.1,PF12288,360,589,778,0.0,IPR020990,Carboxysome assembly protein
124687156,207,NZ_AP018722.1_2138,GCF_004001325.1,PF12288,559,641,830,9.7e-10,IPR020990,Carboxysome assembly protein
124687157,207,NZ_AP018722.1_2138,GCF_004001325.1,PF12288,149,513,830,0.0,IPR020990,Carboxysome assembly protein
123883886,207,NZ_CP035914.1_1927,GCF_004209775.1,PF12288,179,604,788,0.0,IPR020990,Carboxysome assembly protein
123883887,207,NZ_CP035914.1_1927,GCF_004209775.1,PF12288,631,738,788,4.4e-07,IPR020990,Carboxysome assembly protein
123199856,207,NZ_CP033040.1_286,GCF_004293625.1,PF12288,168,574,710,0.0,IPR020990,Carboxysome assembly protein
122633760,207,NZ_SJZB01000045.1_37,GCF_004337445.1,PF12288,359,644,778,0.0,IPR020990,Carboxysome assembly protein
122633759,207,NZ_SJZB01000045.1_37,GCF_004337445.1,PF12288,107,462,778,0.0,IPR020990,Carboxysome assembly protein
123030641,207,NZ_SMAH01000001.1_68,GCF_004342625.1,PF12288,387,454,635,4e-09,IPR020990,Carboxysome assembly protein
123030640,207,NZ_SMAH01000001.1_68,GCF_004342625.1,PF12288,103,361,635,0.0,IPR020990,Carboxysome assembly protein
123067599,207,NZ_SMDC01000001.1_540,GCF_004343155.1,PF12288,346,518,710,0.0,IPR020990,Carboxysome assembly protein
123067597,207,NZ_SMDC01000001.1_540,GCF_004343155.1,PF12288,564,655,710,6.1e-06,IPR020990,Carboxysome assembly protein
123067598,207,NZ_SMDC01000001.1_540,GCF_004343155.1,PF12288,158,340,710,0.0,IPR020990,Carboxysome assembly protein
122174894,207,NZ_SMCO01000002.1_117,GCF_004346685.1,PF12288,186,596,785,0.0,IPR020990,Carboxysome assembly protein
121102357,207,NZ_SOQX01000001.1_391,GCF_004366735.1,PF12288,85,271,633,0.0,IPR020990,Carboxysome assembly protein
121102356,207,NZ_SOQX01000001.1_391,GCF_004366735.1,PF12288,184,449,633,0.0,IPR020990,Carboxysome assembly protein
120050768,207,NZ_CP032096.1_885,GCF_004786015.1,PF12288,147,550,662,0.0,IPR020990,Carboxysome assembly protein
118863158,207,NZ_CP040602.1_373,GCF_005885815.1,PF12288,151,557,673,0.0,IPR020990,Carboxysome assembly protein
118863325,207,NZ_CP040602.1_265,GCF_005885815.1,PF12288,151,560,673,0.0,IPR020990,Carboxysome assembly protein
117834843,207,NZ_BJNF01000097.1_24,GCF_006539545.1,PF12288,175,544,895,0.0,IPR020990,Carboxysome assembly protein
117834844,207,NZ_BJNF01000097.1_24,GCF_006539545.1,PF12288,426,717,895,0.0,IPR020990,Carboxysome assembly protein
128110350,207,NZ_VJNA01000026.1_24,GCF_007556585.1,PF12288,103,362,636,0.0,IPR020990,Carboxysome assembly protein
128110351,207,NZ_VJNA01000026.1_24,GCF_007556585.1,PF12288,399,455,636,6.6e-09,IPR020990,Carboxysome assembly protein
128114182,207,NZ_VJNB01000009.1_111,GCF_007556595.1,PF12288,393,449,632,6.2e-09,IPR020990,Carboxysome assembly protein
128114181,207,NZ_VJNB01000009.1_111,GCF_007556595.1,PF12288,106,361,632,0.0,IPR020990,Carboxysome assembly protein
128121866,207,NZ_VJOM01000020.1_29,GCF_007556675.1,PF12288,106,365,639,0.0,IPR020990,Carboxysome assembly protein
128121867,207,NZ_VJOM01000020.1_29,GCF_007556675.1,PF12288,413,456,639,7.8e-08,IPR020990,Carboxysome assembly protein
128125285,207,NZ_VJON01000008.1_51,GCF_007556685.1,PF12288,363,410,582,5.1e-08,IPR020990,Carboxysome assembly protein
128125286,207,NZ_VJON01000008.1_51,GCF_007556685.1,PF12288,97,408,582,0.0,IPR020990,Carboxysome assembly protein
114983789,207,NZ_VPFL01000019.1_24,GCF_008014345.1,PF12288,235,321,675,3e-07,IPR020990,Carboxysome assembly protein
114983790,207,NZ_VPFL01000019.1_24,GCF_008014345.1,PF12288,93,272,675,9.2e-26,IPR020990,Carboxysome assembly protein
114983787,207,NZ_VPFL01000019.1_24,GCF_008014345.1,PF12288,402,505,675,6.699999999999999e-26,IPR020990,Carboxysome assembly protein
114983788,207,NZ_VPFL01000019.1_24,GCF_008014345.1,PF12288,332,393,675,4.2e-12,IPR020990,Carboxysome assembly protein
114072591,207,NZ_VWXX01000002.1_258,GCF_008632335.1,PF12288,31,274,665,0.0,IPR020990,Carboxysome assembly protein
114072590,207,NZ_VWXX01000002.1_258,GCF_008632335.1,PF12288,360,463,665,2.1000000000000002e-36,IPR020990,Carboxysome assembly protein
113550432,207,NZ_CP035632.1_576,GCF_008807075.1,PF12288,172,596,788,0.0,IPR020990,Carboxysome assembly protein
128919451,207,NZ_WBJR01000005.1_97,GCF_009296185.1,PF12288,143,546,656,0.0,IPR020990,Carboxysome assembly protein
113039756,207,NZ_WIVE01000040.1_30,GCF_009601025.1,PF12288,144,382,650,0.0,IPR020990,Carboxysome assembly protein
113039755,207,NZ_WIVE01000040.1_30,GCF_009601025.1,PF12288,389,429,650,2e-10,IPR020990,Carboxysome assembly protein
112305746,207,NZ_CP039268.1_2263,GCF_009664085.1,PF12288,37,217,422,0.0,IPR020990,Carboxysome assembly protein
112305747,207,NZ_CP039268.1_2263,GCF_009664085.1,PF12288,223,396,422,0.0,IPR020990,Carboxysome assembly protein
129281958,207,NZ_WNKT01000049.1_9,GCF_009720725.1,PF12288,392,565,778,0.0,IPR020990,Carboxysome assembly protein
129281959,207,NZ_WNKT01000049.1_9,GCF_009720725.1,PF12288,202,386,778,0.0,IPR020990,Carboxysome assembly protein
129798987,207,NZ_CP046415.1_780,GCF_009734265.1,PF12288,208,568,926,0.0,IPR020990,Carboxysome assembly protein
129798986,207,NZ_CP046415.1_780,GCF_009734265.1,PF12288,576,691,926,1.5999999999999998e-25,IPR020990,Carboxysome assembly protein
111258980,207,NZ_AP021881.1_3119,GCF_009937995.1,PF12288,186,605,795,0.0,IPR020990,Carboxysome assembly protein
111264331,207,NZ_AP021884.1_3335,GCF_009938015.1,PF12288,168,587,778,0.0,IPR020990,Carboxysome assembly protein
131971671,207,NZ_WNJL01000023.1_46,GCF_010378095.1,PF12288,14,116,766,1.9e-05,IPR020990,Carboxysome assembly protein
131971672,207,NZ_WNJL01000023.1_46,GCF_010378095.1,PF12288,157,573,766,0.0,IPR020990,Carboxysome assembly protein
134506558,207,NZ_JAAIJQ010000105.1_5,GCF_010820565.1,PF12288,386,559,755,0.0,IPR020990,Carboxysome assembly protein
134506559,207,NZ_JAAIJQ010000105.1_5,GCF_010820565.1,PF12288,196,380,755,0.0,IPR020990,Carboxysome assembly protein
134596714,207,NZ_JAAIJR010000148.1_11,GCF_010915725.1,PF12288,387,560,755,0.0,IPR020990,Carboxysome assembly protein
134596715,207,NZ_JAAIJR010000148.1_11,GCF_010915725.1,PF12288,197,381,755,0.0,IPR020990,Carboxysome assembly protein
136011947,207,NZ_AP021888.1_1872,GCF_011398155.1,PF12288,157,571,697,0.0,IPR020990,Carboxysome assembly protein
136017512,207,NZ_AP021889.1_2463,GCF_011398355.1,PF12288,170,575,710,0.0,IPR020990,Carboxysome assembly protein
136017731,207,NZ_AP021889.1_300,GCF_011398355.1,PF12288,257,665,799,0.0,IPR020990,Carboxysome assembly protein
136790840,207,NZ_JAAXKX010000006.1_24,GCF_012276755.1,PF12288,341,514,706,0.0,IPR020990,Carboxysome assembly protein
136790839,207,NZ_JAAXKX010000006.1_24,GCF_012276755.1,PF12288,155,336,706,0.0,IPR020990,Carboxysome assembly protein
138804940,207,NZ_CP054020.1_2110,GCF_013282625.1,PF12288,158,562,687,0.0,IPR020990,Carboxysome assembly protein
139258538,207,NZ_AP020335.1_196,GCF_013340845.1,PF12288,143,546,656,0.0,IPR020990,Carboxysome assembly protein
134072833,207,NZ_JABZEO010000012.1_59,GCF_013385175.1,PF12288,392,565,775,0.0,IPR020990,Carboxysome assembly protein
134072834,207,NZ_JABZEO010000012.1_59,GCF_013385175.1,PF12288,202,386,775,0.0,IPR020990,Carboxysome assembly protein
140148138,207,NZ_JACBGH010000001.1_537,GCF_013391695.1,PF12288,144,548,658,0.0,IPR020990,Carboxysome assembly protein
140151746,207,NZ_JACBGI020000036.1_3,GCF_013391765.2,PF12288,157,559,676,0.0,IPR020990,Carboxysome assembly protein
142209919,207,NZ_CP059059.1_1665,GCF_014217855.1,PF12288,650,745,795,1.9e-07,IPR020990,Carboxysome assembly protein
142209918,207,NZ_CP059059.1_1665,GCF_014217855.1,PF12288,187,611,795,0.0,IPR020990,Carboxysome assembly protein
142210346,207,NZ_CP059060.1_402,GCF_014217875.1,PF12288,186,607,786,0.0,IPR020990,Carboxysome assembly protein
132389286,207,NZ_CP047943.1_1884,GCF_014279595.1,PF12288,631,737,788,5.6e-07,IPR020990,Carboxysome assembly protein
132389285,207,NZ_CP047943.1_1884,GCF_014279595.1,PF12288,180,604,788,0.0,IPR020990,Carboxysome assembly protein
132392523,207,NZ_CP047951.1_835,GCF_014279755.1,PF12288,632,739,789,1.2e-05,IPR020990,Carboxysome assembly protein
132392524,207,NZ_CP047951.1_835,GCF_014279755.1,PF12288,180,604,789,0.0,IPR020990,Carboxysome assembly protein
132394804,207,NZ_CP047961.1_1628,GCF_014279775.1,PF12288,169,593,782,0.0,IPR020990,Carboxysome assembly protein
132394805,207,NZ_CP047961.1_1628,GCF_014279775.1,PF12288,603,733,782,1.3e-07,IPR020990,Carboxysome assembly protein
132396144,207,NZ_CP047945.1_741,GCF_014279795.1,PF12288,172,596,782,0.0,IPR020990,Carboxysome assembly protein
132396143,207,NZ_CP047945.1_741,GCF_014279795.1,PF12288,623,732,782,6.1e-06,IPR020990,Carboxysome assembly protein
132400049,207,NZ_CP047941.1_1859,GCF_014279815.1,PF12288,630,737,787,9.4e-07,IPR020990,Carboxysome assembly protein
132400050,207,NZ_CP047941.1_1859,GCF_014279815.1,PF12288,179,603,787,0.0,IPR020990,Carboxysome assembly protein
132402107,207,NZ_CP047942.1_1819,GCF_014279835.1,PF12288,635,746,795,1.1e-06,IPR020990,Carboxysome assembly protein
132402108,207,NZ_CP047942.1_1819,GCF_014279835.1,PF12288,182,606,795,0.0,IPR020990,Carboxysome assembly protein
132406051,207,NZ_CP047952.1_662,GCF_014279875.1,PF12288,612,721,771,5.1e-06,IPR020990,Carboxysome assembly protein
132406052,207,NZ_CP047952.1_662,GCF_014279875.1,PF12288,161,585,771,0.0,IPR020990,Carboxysome assembly protein
132409677,207,NZ_CP047954.1_697,GCF_014279895.1,PF12288,178,602,787,0.0,IPR020990,Carboxysome assembly protein
132409676,207,NZ_CP047954.1_697,GCF_014279895.1,PF12288,629,737,787,4.5e-06,IPR020990,Carboxysome assembly protein
132411840,207,NZ_CP047936.1_2059,GCF_014279975.1,PF12288,620,723,774,6.7e-06,IPR020990,Carboxysome assembly protein
132411841,207,NZ_CP047936.1_2059,GCF_014279975.1,PF12288,169,593,774,0.0,IPR020990,Carboxysome assembly protein
132415764,207,NZ_CP047935.1_2655,GCF_014279995.1,PF12288,168,592,773,0.0,IPR020990,Carboxysome assembly protein
132415763,207,NZ_CP047935.1_2655,GCF_014279995.1,PF12288,620,722,773,1.4e-06,IPR020990,Carboxysome assembly protein
132416939,207,NZ_CP047957.1_1044,GCF_014280035.1,PF12288,179,603,787,0.0,IPR020990,Carboxysome assembly protein
132416940,207,NZ_CP047957.1_1044,GCF_014280035.1,PF12288,632,737,787,1.1e-06,IPR020990,Carboxysome assembly protein
132419836,207,NZ_CP047931.1_1733,GCF_014280175.1,PF12288,175,599,780,0.0,IPR020990,Carboxysome assembly protein
132419835,207,NZ_CP047931.1_1733,GCF_014280175.1,PF12288,634,730,780,2.9e-05,IPR020990,Carboxysome assembly protein
132423000,207,NZ_CP047960.1_1728,GCF_014280195.1,PF12288,631,730,780,5e-06,IPR020990,Carboxysome assembly protein
132422999,207,NZ_CP047960.1_1728,GCF_014280195.1,PF12288,175,599,780,0.0,IPR020990,Carboxysome assembly protein
132427218,207,NZ_CP047940.1_1600,GCF_014280235.1,PF12288,189,611,796,0.0,IPR020990,Carboxysome assembly protein
132427217,207,NZ_CP047940.1_1600,GCF_014280235.1,PF12288,641,745,796,1.1e-05,IPR020990,Carboxysome assembly protein
132657932,207,NZ_CP047958.1_1900,GCF_014304815.1,PF12288,617,722,773,7.2e-06,IPR020990,Carboxysome assembly protein
132657931,207,NZ_CP047958.1_1900,GCF_014304815.1,PF12288,168,592,773,0.0,IPR020990,Carboxysome assembly protein
111441447,207,NZ_BMGI01000004.1_52,GCF_014640115.1,PF12288,317,479,642,5.9e-35,IPR020990,Carboxysome assembly protein
111441446,207,NZ_BMGI01000004.1_52,GCF_014640115.1,PF12288,162,309,642,2.9e-20,IPR020990,Carboxysome assembly protein
111441445,207,NZ_BMGI01000004.1_52,GCF_014640115.1,PF12288,79,209,642,6.4e-17,IPR020990,Carboxysome assembly protein
143203889,207,NZ_JACJRT010000001.1_105,GCF_014697415.1,PF12288,177,599,792,0.0,IPR020990,Carboxysome assembly protein
143323735,207,NZ_JACJSZ010000009.1_14,GCF_014698445.1,PF12288,629,739,790,1.8e-06,IPR020990,Carboxysome assembly protein
143323736,207,NZ_JACJSZ010000009.1_14,GCF_014698445.1,PF12288,182,605,790,0.0,IPR020990,Carboxysome assembly protein
146797875,207,NZ_CP060395.1_13,GCF_015840335.1,PF12288,186,609,810,0.0,IPR020990,Carboxysome assembly protein
146802532,207,NZ_CP060397.1_12,GCF_015840715.1,PF12288,213,636,823,0.0,IPR020990,Carboxysome assembly protein
146805329,207,NZ_CP060398.1_13,GCF_015840915.1,PF12288,203,629,823,0.0,IPR020990,Carboxysome assembly protein
146805328,207,NZ_CP060398.1_13,GCF_015840915.1,PF12288,654,774,823,1.2e-05,IPR020990,Carboxysome assembly protein
146811817,207,NZ_CP064908.1_12,GCF_015841355.1,PF12288,158,585,786,0.0,IPR020990,Carboxysome assembly protein
146883933,207,NZ_NRRF01000026.1_54,GCF_016583565.1,PF12288,193,377,758,0.0,IPR020990,Carboxysome assembly protein
146883934,207,NZ_NRRF01000026.1_54,GCF_016583565.1,PF12288,383,556,758,0.0,IPR020990,Carboxysome assembly protein
146918328,207,NZ_NRRS01000007.1_48,GCF_016583795.1,PF12288,257,692,886,0.0,IPR020990,Carboxysome assembly protein
146923173,207,NZ_NRRV01000063.1_13,GCF_016583825.1,PF12288,279,715,916,0.0,IPR020990,Carboxysome assembly protein
146926945,207,NZ_NRRW01000087.1_2,GCF_016583835.1,PF12288,284,557,766,0.0,IPR020990,Carboxysome assembly protein
146926944,207,NZ_NRRW01000087.1_2,GCF_016583835.1,PF12288,197,338,766,2.1e-28,IPR020990,Carboxysome assembly protein
146931159,207,NZ_NRRY01000008.1_86,GCF_016583905.1,PF12288,227,647,844,0.0,IPR020990,Carboxysome assembly protein
146935395,207,NZ_NRSD01000006.1_102,GCF_016583985.1,PF12288,201,630,822,0.0,IPR020990,Carboxysome assembly protein
146948470,207,NZ_NRSJ01000011.1_98,GCF_016584085.1,PF12288,253,673,873,0.0,IPR020990,Carboxysome assembly protein
146950452,207,NZ_NRSM01000002.1_26,GCF_016584105.1,PF12288,185,374,632,0.0,IPR020990,Carboxysome assembly protein
146950453,207,NZ_NRSM01000002.1_26,GCF_016584105.1,PF12288,353,447,632,1.6000000000000001e-28,IPR020990,Carboxysome assembly protein
147388313,207,NZ_NHSF01000056.1_84,GCF_016653295.1,PF12288,229,648,856,0.0,IPR020990,Carboxysome assembly protein
147390945,207,NZ_NHSH01000042.1_65,GCF_016653315.1,PF12288,224,643,835,0.0,IPR020990,Carboxysome assembly protein
147406596,207,NZ_NHSO01000040.1_17,GCF_016653415.1,PF12288,306,750,945,0.0,IPR020990,Carboxysome assembly protein
147412687,207,NZ_NHSQ01000107.1_21,GCF_016653465.1,PF12288,199,384,760,0.0,IPR020990,Carboxysome assembly protein
147412688,207,NZ_NHSQ01000107.1_21,GCF_016653465.1,PF12288,389,564,760,0.0,IPR020990,Carboxysome assembly protein
147882418,207,NZ_CP053482.1_2523,GCF_016772315.1,PF12288,511,620,841,1.3999999999999998e-29,IPR020990,Carboxysome assembly protein
147882417,207,NZ_CP053482.1_2523,GCF_016772315.1,PF12288,155,508,841,0.0,IPR020990,Carboxysome assembly protein
150763535,207,NZ_JAGETV010000049.1_1,GCF_017571465.1,PF12288,258,664,795,0.0,IPR020990,Carboxysome assembly protein
150766733,207,NZ_JAGETV010000051.1_4,GCF_017571465.1,PF12288,166,572,705,0.0,IPR020990,Carboxysome assembly protein
150768859,207,NZ_JAGETW010000001.1_355,GCF_017571475.1,PF12288,158,562,687,0.0,IPR020990,Carboxysome assembly protein
150977662,207,NZ_JAAORO010000001.1_562,GCF_017695955.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
150977935,207,NZ_JAAORM010000002.1_324,GCF_017695965.1,PF12288,157,581,766,0.0,IPR020990,Carboxysome assembly protein
150981881,207,NZ_JAAORN010000001.1_576,GCF_017695975.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
150983189,207,NZ_JAAORL010000001.1_585,GCF_017696015.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
150984759,207,NZ_JAAORG010000001.1_563,GCF_017696055.1,PF12288,154,577,762,0.0,IPR020990,Carboxysome assembly protein
150987555,207,NZ_JAAORI010000003.1_248,GCF_017696075.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
150988362,207,NZ_JAAORH010000001.1_558,GCF_017696085.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
150989917,207,NZ_JAAORE010000001.1_594,GCF_017696175.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
150993320,207,NZ_JAAORD010000001.1_596,GCF_017696205.1,PF12288,159,582,767,0.0,IPR020990,Carboxysome assembly protein
150994936,207,NZ_JAAORF010000001.1_560,GCF_017696275.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
150996751,207,NZ_JAAORJ010000002.1_51,GCF_017696315.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
151873997,207,NZ_CP072801.1_3508,GCF_017901135.1,PF12288,147,364,856,0.0,IPR020990,Carboxysome assembly protein
151873998,207,NZ_CP072801.1_3508,GCF_017901135.1,PF12288,370,611,856,0.0,IPR020990,Carboxysome assembly protein
